app,model,table,data_class,field,db_column,type,null,blank,primary_key,unique,db_index,default,choices,relation,to_model,on_delete,related_name
core,Tenant,core_tenant,config/master,vat_registered,vat_registered,BooleanField,False,False,False,False,False,False,,,,,
core,Tenant,core_tenant,config/master,vat_number,vat_number,CharField(max_length=50),False,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,address_line1,address_line1,CharField(max_length=255),False,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,address_line2,address_line2,CharField(max_length=255),False,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,address_city,address_city,CharField(max_length=120),False,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,address_postcode,address_postcode,CharField(max_length=20),False,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,address_country,address_country,CharField(max_length=80),False,True,False,False,False,'United Kingdom',,,,,
core,Tenant,core_tenant,config/master,billing_same_as_business,billing_same_as_business,BooleanField,False,False,False,False,False,True,,,,,
core,Tenant,core_tenant,config/master,billing_line1,billing_line1,CharField(max_length=255),False,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,billing_line2,billing_line2,CharField(max_length=255),False,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,billing_city,billing_city,CharField(max_length=120),False,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,billing_postcode,billing_postcode,CharField(max_length=20),False,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,billing_country,billing_country,CharField(max_length=80),False,True,False,False,False,'United Kingdom',,,,,
core,Tenant,core_tenant,config/master,email,email,CharField(max_length=254),False,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,phone,phone,CharField(max_length=50),False,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,website,website,CharField(max_length=200),False,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,logo,logo,FileField(max_length=100),True,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,invoice_footer,invoice_footer,TextField,False,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,currency_code,currency_code,CharField(max_length=10),False,False,False,False,False,'GBP',,,,,
core,Tenant,core_tenant,config/master,country,country,CharField(max_length=80),False,False,False,False,False,'United Kingdom',,,,,
core,Tenant,core_tenant,config/master,timezone,timezone,CharField(max_length=64),False,False,False,False,False,'Europe/London',,,,,
core,Tenant,core_tenant,config/master,financial_year_start_month,financial_year_start_month,PositiveSmallIntegerField,False,False,False,False,False,4,,,,,
core,Tenant,core_tenant,config/master,default_tax_code,default_tax_code_id,ForeignKey->TaxCode,True,True,False,False,True,,,FK,TaxCode,SET_NULL,default_for_tenants
core,Tenant,core_tenant,config/master,default_payment_terms_days,default_payment_terms_days,PositiveSmallIntegerField,False,False,False,False,False,30,,,,,
core,Tenant,core_tenant,config/master,po_approval_threshold,po_approval_threshold,"DecimalField(12,2)",False,False,False,False,False,0,,,,,
core,Tenant,core_tenant,config/master,role_landing,role_landing,JSONField,False,True,False,False,False,callable:dict,,,,,
core,Tenant,core_tenant,config/master,onboarding_complete,onboarding_complete,BooleanField,False,False,False,False,False,False,,,,,
core,Tenant,core_tenant,config/master,keep_permissions_on_role_change,keep_permissions_on_role_change,BooleanField,False,False,False,False,False,False,,,,,
core,Tenant,core_tenant,config/master,last_housekeeping_date,last_housekeeping_date,DateField,True,True,False,False,False,,,,,,
core,Tenant,core_tenant,config/master,stock_adjustment_approval_threshold,stock_adjustment_approval_threshold,"DecimalField(12,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,Tenant,core_tenant,config/master,dunning_enabled,dunning_enabled,BooleanField,False,False,False,False,False,True,,,,,
core,Tenant,core_tenant,config/master,dunning_interval_days,dunning_interval_days,PositiveSmallIntegerField,False,False,False,False,False,7,,,,,
core,Tenant,core_tenant,config/master,expense_approval_threshold,expense_approval_threshold,"DecimalField(12,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,Tenant,core_tenant,config/master,block_negative_stock,block_negative_stock,BooleanField,False,False,False,False,False,False,,,,,
core,UOMConversion,core_uomconversion,master,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,UOMConversion,core_uomconversion,master,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,UOMConversion,core_uomconversion,master,product,product_id,ForeignKey->Product,True,True,False,False,True,,,FK,Product,CASCADE,uom_conversions
core,UOMConversion,core_uomconversion,master,from_uom,from_uom_id,ForeignKey->UnitOfMeasure,False,False,False,False,True,,,FK,UnitOfMeasure,CASCADE,conversions_from
core,UOMConversion,core_uomconversion,master,to_uom,to_uom_id,ForeignKey->UnitOfMeasure,False,False,False,False,True,,,FK,UnitOfMeasure,CASCADE,conversions_to
core,UOMConversion,core_uomconversion,master,multiplier,multiplier,"DecimalField(18,6)",False,False,False,False,False,,,,,,
core,UnitOfMeasure,core_unitofmeasure,master,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,UnitOfMeasure,core_unitofmeasure,master,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,UnitOfMeasure,core_unitofmeasure,master,code,code,CharField(max_length=32),False,False,False,False,False,,,,,,
core,UnitOfMeasure,core_unitofmeasure,master,name,name,CharField(max_length=64),True,True,False,False,False,,,,,,
core,UserLocationAccess,core_userlocationaccess,config,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,UserLocationAccess,core_userlocationaccess,config,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,location_grants
core,UserLocationAccess,core_userlocationaccess,config,user,user_id,ForeignKey->User,False,False,False,False,True,,,FK,User,CASCADE,location_grants
core,UserLocationAccess,core_userlocationaccess,config,location,location_id,ForeignKey->Location,False,False,False,False,True,,,FK,Location,CASCADE,user_grants
core,UserPermissionOverride,core_userpermissionoverride,config,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,UserPermissionOverride,core_userpermissionoverride,config,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,permission_overrides
core,UserPermissionOverride,core_userpermissionoverride,config,user,user_id,ForeignKey->User,False,False,False,False,True,,,FK,User,CASCADE,permission_overrides
core,UserPermissionOverride,core_userpermissionoverride,config,permission,permission,CharField(max_length=50),False,False,False,False,False,,,,,,
core,UserPermissionOverride,core_userpermissionoverride,config,effect,effect,CharField(max_length=6),False,False,False,False,False,,GRANT=Grant; REVOKE=Revoke,,,,
core,UserPermissionOverride,core_userpermissionoverride,config,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,UserProfile,core_userprofile,config,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,UserProfile,core_userprofile,config,user,user_id,OneToOneField->User,False,False,False,True,True,,,O2O,User,CASCADE,profile
core,UserProfile,core_userprofile,config,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,members
core,UserSiteAccess,core_usersiteaccess,config,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,UserSiteAccess,core_usersiteaccess,config,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,site_grants
core,UserSiteAccess,core_usersiteaccess,config,user,user_id,ForeignKey->User,False,False,False,False,True,,,FK,User,CASCADE,site_grants
core,UserSiteAccess,core_usersiteaccess,config,site,site_id,ForeignKey->Site,False,False,False,False,True,,,FK,Site,CASCADE,user_grants
core,VatReturn,core_vatreturn,reporting,id,id,BigAutoField,False,True,True,True,False,,,,,,
core,VatReturn,core_vatreturn,reporting,tenant,tenant_id,ForeignKey->Tenant,False,False,False,False,True,,,FK,Tenant,CASCADE,(default)
core,VatReturn,core_vatreturn,reporting,period_from,period_from,DateField,False,False,False,False,False,,,,,,
core,VatReturn,core_vatreturn,reporting,period_to,period_to,DateField,False,False,False,False,False,,,,,,
core,VatReturn,core_vatreturn,reporting,box1_vat_due_sales,box1_vat_due_sales,"DecimalField(14,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,VatReturn,core_vatreturn,reporting,box2_vat_due_acquisitions,box2_vat_due_acquisitions,"DecimalField(14,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,VatReturn,core_vatreturn,reporting,box3_total_vat_due,box3_total_vat_due,"DecimalField(14,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,VatReturn,core_vatreturn,reporting,box4_vat_reclaimed,box4_vat_reclaimed,"DecimalField(14,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,VatReturn,core_vatreturn,reporting,box5_net_vat,box5_net_vat,"DecimalField(14,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,VatReturn,core_vatreturn,reporting,box6_total_sales_ex_vat,box6_total_sales_ex_vat,"DecimalField(14,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,VatReturn,core_vatreturn,reporting,box7_total_purchases_ex_vat,box7_total_purchases_ex_vat,"DecimalField(14,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,VatReturn,core_vatreturn,reporting,box8_eu_supplies,box8_eu_supplies,"DecimalField(14,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,VatReturn,core_vatreturn,reporting,box9_eu_acquisitions,box9_eu_acquisitions,"DecimalField(14,2)",False,False,False,False,False,Decimal('0.00'),,,,,
core,VatReturn,core_vatreturn,reporting,status,status,CharField(max_length=12),False,False,False,False,False,VatReturn.Status.DRAFT,DRAFT=Draft; SUBMITTED=Submitted,,,,
core,VatReturn,core_vatreturn,reporting,created_at,created_at,DateTimeField,False,False,False,False,False,callable:now,,,,,
core,VatReturn,core_vatreturn,reporting,submitted_at,submitted_at,DateTimeField,True,True,False,False,False,,,,,,
core,VatReturn,core_vatreturn,reporting,hmrc_reference,hmrc_reference,CharField(max_length=100),True,True,False,False,False,,,,,,
